product_id,classification_code,cmd_code,product_label,primary_strict,primary_broad,primary_strict_rule,primary_broad_rule
HS1992:380210,H0,380210,Activated carbon,False,False,not_primary_strict,not_primary_broad
HS1992:381129,H0,381129,Additives for lubricating oils :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:390130,H0,390130,Ethylene-vinyl acetate copolymers,False,False,not_primary_strict,not_primary_broad
HS1992:391400,H0,391400,"Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms.",False,False,not_primary_strict,not_primary_broad
HS1992:392063,H0,392063,"Of polycarbonates, alkyd resins, polyallyl esters or other polyesters :-- Of unsaturated polyesters",False,False,not_primary_strict,not_primary_broad
HS1992:550620,H0,550620,Of polyesters,False,False,not_primary_strict,not_primary_broad
HS1992:721810,H0,721810,Ingots and other primary forms,False,False,not_primary_strict,not_primary_broad
HS1992:820120,H0,820120,Forks,False,False,not_primary_strict,not_primary_broad
HS1992:852210,H0,852210,Pick-up cartridges,False,False,not_primary_strict,not_primary_broad
HS1992:853224,H0,853224,"Other fixed capacitors :-- Ceramic dielectric, multilayer",False,False,not_primary_strict,not_primary_broad
HS1992:854160,H0,854160,Mounted piezo-electric crystals,False,False,not_primary_strict,not_primary_broad
HS1992:930510,H0,930510,Of revolvers or pistols,False,False,not_primary_strict,not_primary_broad
HS1992:930521,H0,930521,Of shotguns or rifles of heading No. 93.03 :-- Shotgun barrels,False,False,not_primary_strict,not_primary_broad
HS1992:930590,H0,930590,Other,False,False,not_primary_strict,not_primary_broad
HS1992:071410,H0,071410,Manioc (cassava),True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:080130,H0,080130,"Cashew nuts, fresh or dried",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:110210,H0,110210,Rye flour,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23
HS1992:110313,H0,110313,Groats and meal :-- Of maize (corn),False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23
HS1992:110620,H0,110620,Of sago or of roots or tubers of heading No. 07.14,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23
HS1992:120750,H0,120750,Mustard seeds,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:180100,H0,180100,"Cocoa beans, whole or broken, raw or roasted.",True,True,strict_cocoa_beans_or_waste_hs1801_1802,strict_cocoa_beans_or_waste_hs1801_1802
HS1992:180320,H0,180320,Wholly or partly defatted,False,True,not_primary_strict,broad_cocoa_first_stage_hs1803_1805
HS1992:200551,H0,200551,"Beans (Vigna spp., Phaseolus spp.) :-- Beans, shelled",False,False,not_primary_strict,not_primary_broad
HS1992:200820,H0,200820,Pineapples,False,False,not_primary_strict,not_primary_broad
HS1992:230310,H0,230310,Residues of starch manufacture and similar residues,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23
HS1992:261400,H0,261400,Titanium ores and concentrates.,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:282731,H0,282731,Other chlorides:-- Of magnesium,False,False,not_primary_strict,not_primary_broad
HS1992:283210,H0,283210,Sodium sulphites,False,False,not_primary_strict,not_primary_broad
HS1992:283510,H0,283510,Phosphinates (hypophosphites) and phosphonates (phosphites),False,False,not_primary_strict,not_primary_broad
HS1992:284110,H0,284110,Aluminates,False,False,not_primary_strict,not_primary_broad
HS1992:284190,H0,284190,Other,False,False,not_primary_strict,not_primary_broad
HS1992:291421,H0,291421,"Cyclanic, cyclenic or cycloterpenic ketones without other oxygen function :-- Camphor",False,False,not_primary_strict,not_primary_broad
HS1992:291429,H0,291429,"Cyclanic, cyclenic or cycloterpenic ketones without other oxygen function :-- Other",False,False,not_primary_strict,not_primary_broad
HS1992:292219,H0,292219,"Amino-alcohols, their ethers and esters, other than those containing more than one kind of oxygen function; salts thereof :- Other",False,False,not_primary_strict,not_primary_broad
HS1992:292310,H0,292310,Choline and its salts,False,False,not_primary_strict,not_primary_broad
HS1992:293329,H0,293329,Compounds containing an unfused imidazole ring (whether or not hydrogenated) in the structure :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:293621,H0,293621,"Vitamins and their derivatives, unmixed :-- Vitamins A and their derivatives",False,False,not_primary_strict,not_primary_broad
HS1992:293791,H0,293791,Other hormones and their derivatives; other steroids used primarily as hormones :-- Insulin and its salts,False,False,not_primary_strict,not_primary_broad
HS1992:320416,H0,320416,Synthetic organic colouring matter and preparations based thereon as specified in Note 3 to this Chapter :-- Reactive dyes and preparations based thereon,False,False,not_primary_strict,not_primary_broad
HS1992:330124,H0,330124,Essential oils other than those of citrus fruit :-- Of peppermint (Mentha piperita),False,False,not_primary_strict,not_primary_broad
HS1992:330130,H0,330130,Resinoids,False,False,not_primary_strict,not_primary_broad
HS1992:381119,H0,381119,Anti-knock preparations :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:510130,H0,510130,Carbonised,True,True,strict_raw_textile_fibers,strict_raw_textile_fibers
HS1992:520922,H0,520922,"Bleached :-- 3-thread or 4-thread twill, including cross twill",False,False,not_primary_strict,not_primary_broad
HS1992:521142,H0,521142,Of yarns of different colours :-- Denim,False,False,not_primary_strict,not_primary_broad
HS1992:521143,H0,521143,"Of yarns of different colours :-- Other fabrics of 3-thread or 4-thread twill, including     cross twill",False,False,not_primary_strict,not_primary_broad
HS1992:531100,H0,531100,Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn.,False,False,not_primary_strict,not_primary_broad
HS1992:670300,H0,670300,"Human hair, dressed, thinned, bleached or otherwise worked; wool or other animal hair or other textile materials, prepared for use in making wigs or the like.",False,False,not_primary_strict,not_primary_broad
HS1992:711419,H0,711419,"Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal",False,False,not_primary_strict,not_primary_broad
HS1992:731581,H0,731581,Other chain :-- Stud-link,False,False,not_primary_strict,not_primary_broad
HS1992:740811,H0,740811,Of refined copper :-- Of which the maximum cross-sectional dimension exceeds 6 mm,False,False,not_primary_strict,not_primary_broad
HS1992:741910,H0,741910,Chain and parts thereof,False,False,not_primary_strict,not_primary_broad
HS1992:810510,H0,810510,Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; waste and scrap; powders,False,True,not_primary_strict,broad_unwrought_powder_waste_other_base_metals
HS1992:843621,H0,843621,Poultry-keeping machinery; poultry incubators and brooders :-- Poultry incubators and brooders,False,False,not_primary_strict,not_primary_broad
HS1992:020621,H0,020621,"Of bovine animals, frozen :-- Tongues",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:293100,H0,293100,Other organo-inorganic compounds.,False,False,not_primary_strict,not_primary_broad
HS1992:370254,H0,370254,"Other film, for colour photography (polychrome) :-- Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, other than for slides",False,False,not_primary_strict,not_primary_broad
HS1992:701391,H0,701391,Other glassware :-- Of lead crystal,False,False,not_primary_strict,not_primary_broad
HS1992:711420,H0,711420,Of base metal clad with precious metal,False,False,not_primary_strict,not_primary_broad
HS1992:843020,H0,843020,Snow-ploughs and snow-blowers,False,False,not_primary_strict,not_primary_broad
HS1992:844240,H0,844240,"Parts of the foregoing machinery, apparatus or equipment",False,False,not_primary_strict,not_primary_broad
HS1992:847021,H0,847021,Other electronic calculating machines :-- Incorporating a printing device,False,False,not_primary_strict,not_primary_broad
HS1992:851210,H0,851210,Lighting or visual signalling equipment of a kind used on bicycles,False,False,not_primary_strict,not_primary_broad
HS1992:851390,H0,851390,Parts,False,False,not_primary_strict,not_primary_broad
HS1992:852732,H0,852732,"Other radio-broadcast receivers, including apparatus capable of receiving also radio-telephony or radio-telegraphy :-- Not combined with sound recording or reproducing apparatus but combined with a clock",False,False,not_primary_strict,not_primary_broad
HS1992:871496,H0,871496,"Other :-- Pedals and crank-gear, and parts thereof",False,False,not_primary_strict,not_primary_broad
HS1992:880190,H0,880190,Other,False,False,not_primary_strict,not_primary_broad
HS1992:880400,H0,880400,Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.,False,False,not_primary_strict,not_primary_broad
HS1992:900510,H0,900510,Binoculars,False,False,not_primary_strict,not_primary_broad
HS1992:900580,H0,900580,Other instruments,False,False,not_primary_strict,not_primary_broad
HS1992:900651,H0,900651,"Other cameras :-- With a through-the-lens viewfinder (single lens reflex (SLR)), for roll film of a width not exceeding 35 mm",False,False,not_primary_strict,not_primary_broad
HS1992:920120,H0,920120,Grand pianos,False,False,not_primary_strict,not_primary_broad
HS1992:920210,H0,920210,Played with a bow,False,False,not_primary_strict,not_primary_broad
HS1992:930320,H0,930320,"Other sporting, hunting or target-shooting shotguns, including combination shotgun-rifles",False,False,not_primary_strict,not_primary_broad
HS1992:950611,H0,950611,Snow-skis and other snow-ski equipment :-- Skis,False,False,not_primary_strict,not_primary_broad
HS1992:950612,H0,950612,Snow-skis and other snow-ski equipment :-- Ski-fastenings (ski-bindings),False,False,not_primary_strict,not_primary_broad
HS1992:950631,H0,950631,"Golf clubs and other golf equipment :-- Clubs, complete",False,False,not_primary_strict,not_primary_broad
HS1992:950639,H0,950639,Golf clubs and other golf equipment :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:950651,H0,950651,"Tennis, badminton or similar rackets, whether or not strung :-- Lawn-tennis rackets, whether or not strung",False,False,not_primary_strict,not_primary_broad
HS1992:950661,H0,950661,"Balls, other than golf balls and table-tennis balls :-- Lawn-tennis balls",False,False,not_primary_strict,not_primary_broad
HS1992:950669,H0,950669,"Balls, other than golf balls and table-tennis balls :-- Other",False,False,not_primary_strict,not_primary_broad
HS1992:950670,H0,950670,"Ice skates and roller skates, including skating boots with skates attached",False,False,not_primary_strict,not_primary_broad
HS1992:960891,H0,960891,Other :-- Pen nibs and nib points,False,False,not_primary_strict,not_primary_broad
HS1992:020500,H0,020500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen.",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:151930,H0,151930,Industrial fatty alcohols,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23
HS1992:290330,H0,290330,"Fluorinated, brominated or iodinated derivatives of acyclic hydrocarbons",False,False,not_primary_strict,not_primary_broad
HS1992:370253,H0,370253,"Other film, for colour photography (polychrome) :-- Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, for slides",False,False,not_primary_strict,not_primary_broad
HS1992:480431,H0,480431,Other kraft paper and paperboard weighing 150 g/m2 or less :-- Unbleached,False,False,not_primary_strict,not_primary_broad
HS1992:531010,H0,531010,Unbleached,False,False,not_primary_strict,not_primary_broad
HS1992:540332,H0,540332,"Other yarn, single :-- Of viscose rayon, with a twist exceeding 120 turns per metre",False,False,not_primary_strict,not_primary_broad
HS1992:551612,H0,551612,Containing 85 % or more by weight of artificial staple fibres :-- Dyed,False,False,not_primary_strict,not_primary_broad
HS1992:570239,H0,570239,"Other, of pile construction, not made up :-- Of other textile materials",False,False,not_primary_strict,not_primary_broad
HS1992:630649,H0,630649,Pneumatic mattresses :-- Of other textile materials,False,False,not_primary_strict,not_primary_broad
HS1992:701720,H0,701720,Of other glass having a linear coefficient of expansion not exceeding 5 x 10-6 per Kelvin within a temperature range of 0 -C to 300 -C,False,False,not_primary_strict,not_primary_broad
HS1992:710121,H0,710121,Cultured pearls :-- Unworked,True,True,strict_raw_precious_stones_metals,strict_raw_precious_stones_metals
HS1992:711590,H0,711590,Other,False,False,not_primary_strict,not_primary_broad
HS1992:820160,H0,820160,"Hedge shears, two-handed pruning shears and similar two-handed shears",False,False,not_primary_strict,not_primary_broad
HS1992:841122,H0,841122,"Turbo-propellers :-- Of a power exceeding 1,100 kW",False,False,not_primary_strict,not_primary_broad
HS1992:844833,H0,844833,"Parts and accessories of machines of heading No. 84.45 or of their auxiliary machinery :-- Spindles, spindle flyers, spinning rings and ring travellers",False,False,not_primary_strict,not_primary_broad
HS1992:850613,H0,850613,"Silver oxide primary cells, batteries volume < 300 cc",False,False,not_primary_strict,not_primary_broad
HS1992:851939,H0,851939,Turntables (record-decks) :- Other,False,False,not_primary_strict,not_primary_broad
HS1992:900691,H0,900691,Parts and accessories :-- For cameras,False,False,not_primary_strict,not_primary_broad
HS1992:900810,H0,900810,Slide projectors,False,False,not_primary_strict,not_primary_broad
HS1992:910221,H0,910221,"Other wrist-watches, whether or not incorporating a stop-watch facility :-- With automatic winding",False,False,not_primary_strict,not_primary_broad
HS1992:911490,H0,911490,Other,False,False,not_primary_strict,not_primary_broad
HS1992:920994,H0,920994,Other :-- Parts and accessories for the musical instruments of heading No. 92.07,False,False,not_primary_strict,not_primary_broad
HS1992:930400,H0,930400,"Other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading No. 93.07.",False,False,not_primary_strict,not_primary_broad
HS1992:950659,H0,950659,"Tennis, badminton or similar rackets, whether or not strung :-- Other",False,False,not_primary_strict,not_primary_broad
HS1992:950710,H0,950710,Fishing rods,False,False,not_primary_strict,not_primary_broad
HS1992:950730,H0,950730,Fishing reels,False,False,not_primary_strict,not_primary_broad
HS1992:021011,H0,021011,"Meat of swine :-- Hams, shoulders and cuts thereof, with bone in",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:300630,H0,300630,Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,False,False,not_primary_strict,not_primary_broad
HS1992:521049,H0,521049,Of yarns of different colours :-- Other fabrics,False,False,not_primary_strict,not_primary_broad
HS1992:590410,H0,590410,Linoleum,False,False,not_primary_strict,not_primary_broad
HS1992:810790,H0,810790,Other,False,False,not_primary_strict,not_primary_broad
HS1992:845410,H0,845410,Converters,False,False,not_primary_strict,not_primary_broad
HS1992:870911,H0,870911,Vehicles :-- Electrical,False,False,not_primary_strict,not_primary_broad
HS1992:902150,H0,902150,"Pacemakers for stimulating heart muscles, excluding parts and accessories",False,False,not_primary_strict,not_primary_broad
HS1992:920999,H0,920999,Other,False,False,not_primary_strict,not_primary_broad
HS1992:940530,H0,940530,Lighting sets of a kind used for Christmas trees,False,False,not_primary_strict,not_primary_broad
HS1992:370256,H0,370256,"Other film, for colour photography (polychrome) :-- Of a width exceeding 35 mm",False,False,not_primary_strict,not_primary_broad
HS1992:480421,H0,480421,Sack kraft paper :-- Unbleached,False,False,not_primary_strict,not_primary_broad
HS1992:480640,H0,480640,Glassine and other glazed transparent or translucent papers,False,False,not_primary_strict,not_primary_broad
HS1992:580900,H0,580900,"Woven fabrics of metal thread and woven fabrics of metallised yarn of heading No. 56.05, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included.",False,False,not_primary_strict,not_primary_broad
HS1992:681110,H0,681110,Corrugated sheets,False,False,not_primary_strict,not_primary_broad
HS1992:741510,H0,741510,"Nails and tacks, drawing pins, staples and similar articles",False,False,not_primary_strict,not_primary_broad
HS1992:821194,H0,821194,Other :-- Blades,False,False,not_primary_strict,not_primary_broad
HS1992:852010,H0,852010,Dictating machines not capable of operating without an external source of power,False,False,not_primary_strict,not_primary_broad
